449	none	price	Try their plain pizza with fresh garlic or eggplant.
449	none	anecdotes	Try their plain pizza with fresh garlic or eggplant.
449	positive	food	Try their plain pizza with fresh garlic or eggplant.
449	none	ambience	Try their plain pizza with fresh garlic or eggplant.
449	none	service	Try their plain pizza with fresh garlic or eggplant.
1449	none	price	Don't go there!
1449	negative	anecdotes	Don't go there!
1449	none	food	Don't go there!
1449	none	ambience	Don't go there!
1449	none	service	Don't go there!
927	none	price	Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.
927	none	anecdotes	Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.
927	none	food	Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.
927	none	ambience	Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.
927	conflict	service	Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.
585	none	price	Good luck getting a table.
585	negative	anecdotes	Good luck getting a table.
585	none	food	Good luck getting a table.
585	none	ambience	Good luck getting a table.
585	none	service	Good luck getting a table.
1927	none	price	We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.
1927	neutral	anecdotes	We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.
1927	none	food	We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.
1927	none	ambience	We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.
1927	none	service	We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.
1367	none	price	Don't look down your nose at me like that...
1367	negative	anecdotes	Don't look down your nose at me like that...
1367	none	food	Don't look down your nose at me like that...
1367	none	ambience	Don't look down your nose at me like that...
1367	none	service	Don't look down your nose at me like that...
701	none	price	Planet Thai is great!
701	positive	anecdotes	Planet Thai is great!
701	none	food	Planet Thai is great!
701	none	ambience	Planet Thai is great!
701	none	service	Planet Thai is great!
345	none	price	The service is awful.
345	none	anecdotes	The service is awful.
345	none	food	The service is awful.
345	none	ambience	The service is awful.
345	negative	service	The service is awful.
293	none	price	Just don't do it.
293	negative	anecdotes	Just don't do it.
293	none	food	Just don't do it.
293	none	ambience	Just don't do it.
293	none	service	Just don't do it.
1720	none	price	Just ignore the trendy wannabes.
1720	negative	anecdotes	Just ignore the trendy wannabes.
1720	none	food	Just ignore the trendy wannabes.
1720	none	ambience	Just ignore the trendy wannabes.
1720	none	service	Just ignore the trendy wannabes.
1494	none	price	The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!
1494	none	anecdotes	The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!
1494	positive	food	The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!
1494	none	ambience	The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!
1494	none	service	The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!
1085	none	price	Trust me, it will be great, and all of it will be devoured in no time.
1085	none	anecdotes	Trust me, it will be great, and all of it will be devoured in no time.
1085	positive	food	Trust me, it will be great, and all of it will be devoured in no time.
1085	none	ambience	Trust me, it will be great, and all of it will be devoured in no time.
1085	none	service	Trust me, it will be great, and all of it will be devoured in no time.
2636	none	price	My girlfiends and I ate at O.G. again last night.
2636	neutral	anecdotes	My girlfiends and I ate at O.G. again last night.
2636	none	food	My girlfiends and I ate at O.G. again last night.
2636	none	ambience	My girlfiends and I ate at O.G. again last night.
2636	none	service	My girlfiends and I ate at O.G. again last night.
1179	none	price	I wish they had one near my office- I would go everyday.
1179	positive	anecdotes	I wish they had one near my office- I would go everyday.
1179	none	food	I wish they had one near my office- I would go everyday.
1179	none	ambience	I wish they had one near my office- I would go everyday.
1179	none	service	I wish they had one near my office- I would go everyday.
1976	none	price	Finally!
1976	positive	anecdotes	Finally!
1976	none	food	Finally!
1976	none	ambience	Finally!
1976	none	service	Finally!
1315	negative	price	Amma has the worst value for money I have experienced in NYC over the past 2 years.
1315	none	anecdotes	Amma has the worst value for money I have experienced in NYC over the past 2 years.
1315	none	food	Amma has the worst value for money I have experienced in NYC over the past 2 years.
1315	none	ambience	Amma has the worst value for money I have experienced in NYC over the past 2 years.
1315	none	service	Amma has the worst value for money I have experienced in NYC over the past 2 years.
3194	none	price	I am not the most experienced person when it comes to Thai food, but my friend who took me there is.
3194	neutral	anecdotes	I am not the most experienced person when it comes to Thai food, but my friend who took me there is.
3194	none	food	I am not the most experienced person when it comes to Thai food, but my friend who took me there is.
3194	none	ambience	I am not the most experienced person when it comes to Thai food, but my friend who took me there is.
3194	none	service	I am not the most experienced person when it comes to Thai food, but my friend who took me there is.
688	negative	price	I think this would be a pretty good spot if it were not so overpriced and overrated.
688	none	anecdotes	I think this would be a pretty good spot if it were not so overpriced and overrated.
688	none	food	I think this would be a pretty good spot if it were not so overpriced and overrated.
688	none	ambience	I think this would be a pretty good spot if it were not so overpriced and overrated.
688	none	service	I think this would be a pretty good spot if it were not so overpriced and overrated.
2393	none	price	Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.
2393	none	anecdotes	Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.
2393	none	food	Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.
2393	none	ambience	Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.
2393	positive	service	Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.
1278	none	price	The pizza is good though.
1278	none	anecdotes	The pizza is good though.
1278	positive	food	The pizza is good though.
1278	none	ambience	The pizza is good though.
1278	none	service	The pizza is good though.
2201	positive	price	bottles of wine are cheap and good.
2201	none	anecdotes	bottles of wine are cheap and good.
2201	positive	food	bottles of wine are cheap and good.
2201	none	ambience	bottles of wine are cheap and good.
2201	none	service	bottles of wine are cheap and good.
624	none	price	You will not be disapointed at all.
624	positive	anecdotes	You will not be disapointed at all.
624	none	food	You will not be disapointed at all.
624	none	ambience	You will not be disapointed at all.
624	none	service	You will not be disapointed at all.
3252	none	price	Walk-ins are risky too.
3252	negative	anecdotes	Walk-ins are risky too.
3252	none	food	Walk-ins are risky too.
3252	none	ambience	Walk-ins are risky too.
3252	none	service	Walk-ins are risky too.
620	none	price	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
620	none	anecdotes	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
620	positive	food	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
620	none	ambience	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
620	none	service	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
3541	none	price	They didn't give us the dinner special until we asked for it.
3541	none	anecdotes	They didn't give us the dinner special until we asked for it.
3541	none	food	They didn't give us the dinner special until we asked for it.
3541	none	ambience	They didn't give us the dinner special until we asked for it.
3541	negative	service	They didn't give us the dinner special until we asked for it.
865	none	price	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
865	none	anecdotes	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
865	positive	food	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
865	none	ambience	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
865	none	service	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
375	none	price	word of advice, save room for pasta dishes and never leave until you've had the tiramisu.
375	none	anecdotes	word of advice, save room for pasta dishes and never leave until you've had the tiramisu.
375	positive	food	word of advice, save room for pasta dishes and never leave until you've had the tiramisu.
375	none	ambience	word of advice, save room for pasta dishes and never leave until you've had the tiramisu.
375	none	service	word of advice, save room for pasta dishes and never leave until you've had the tiramisu.
2126	positive	price	Very good service and very good prices.
2126	none	anecdotes	Very good service and very good prices.
2126	none	food	Very good service and very good prices.
2126	none	ambience	Very good service and very good prices.
2126	positive	service	Very good service and very good prices.
2078	none	price	I recently went to this restaurant with some co-workers for lunch and had an amazing time.
2078	positive	anecdotes	I recently went to this restaurant with some co-workers for lunch and had an amazing time.
2078	none	food	I recently went to this restaurant with some co-workers for lunch and had an amazing time.
2078	none	ambience	I recently went to this restaurant with some co-workers for lunch and had an amazing time.
2078	none	service	I recently went to this restaurant with some co-workers for lunch and had an amazing time.
846	none	price	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
846	none	anecdotes	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
846	none	food	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
846	none	ambience	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
846	positive	service	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
2158	none	price	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
2158	none	anecdotes	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
2158	positive	food	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
2158	none	ambience	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
2158	none	service	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
1578	none	price	Our food was great too!
1578	none	anecdotes	Our food was great too!
1578	positive	food	Our food was great too!
1578	none	ambience	Our food was great too!
1578	none	service	Our food was great too!
1282	none	price	Open late (well as late as I ever got there and I'm a night person)
1282	positive	anecdotes	Open late (well as late as I ever got there and I'm a night person)
1282	none	food	Open late (well as late as I ever got there and I'm a night person)
1282	none	ambience	Open late (well as late as I ever got there and I'm a night person)
1282	none	service	Open late (well as late as I ever got there and I'm a night person)
1319	none	price	The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.
1319	none	anecdotes	The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.
1319	none	food	The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.
1319	none	ambience	The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.
1319	negative	service	The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.
1175	none	price	Get your food to go, find a bench, and kick back with a plate of dumplings.
1175	positive	anecdotes	Get your food to go, find a bench, and kick back with a plate of dumplings.
1175	none	food	Get your food to go, find a bench, and kick back with a plate of dumplings.
1175	none	ambience	Get your food to go, find a bench, and kick back with a plate of dumplings.
1175	none	service	Get your food to go, find a bench, and kick back with a plate of dumplings.
1115	none	price	Please try the Filet Mignon, its just the most tender piece ever.
1115	none	anecdotes	Please try the Filet Mignon, its just the most tender piece ever.
1115	positive	food	Please try the Filet Mignon, its just the most tender piece ever.
1115	none	ambience	Please try the Filet Mignon, its just the most tender piece ever.
1115	none	service	Please try the Filet Mignon, its just the most tender piece ever.
3396	none	price	Everything we had was pretty good, but we have only been there once.
3396	none	anecdotes	Everything we had was pretty good, but we have only been there once.
3396	positive	food	Everything we had was pretty good, but we have only been there once.
3396	none	ambience	Everything we had was pretty good, but we have only been there once.
3396	none	service	Everything we had was pretty good, but we have only been there once.
34	none	price	We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.
34	negative	anecdotes	We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.
34	none	food	We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.
34	none	ambience	We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.
34	none	service	We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.
798	none	price	Something about them being busy with holiday party's.
798	negative	anecdotes	Something about them being busy with holiday party's.
798	none	food	Something about them being busy with holiday party's.
798	none	ambience	Something about them being busy with holiday party's.
798	none	service	Something about them being busy with holiday party's.
395	none	price	The sake menu should not be overlooked!
395	none	anecdotes	The sake menu should not be overlooked!
395	positive	food	The sake menu should not be overlooked!
395	none	ambience	The sake menu should not be overlooked!
395	none	service	The sake menu should not be overlooked!
1838	none	price	I would highly recommend.
1838	positive	anecdotes	I would highly recommend.
1838	none	food	I would highly recommend.
1838	none	ambience	I would highly recommend.
1838	none	service	I would highly recommend.
176	none	price	This place is great.
176	positive	anecdotes	This place is great.
176	none	food	This place is great.
176	none	ambience	This place is great.
176	none	service	This place is great.
3102	positive	price	the drinks are amazing and half off till 8pm.
3102	none	anecdotes	the drinks are amazing and half off till 8pm.
3102	positive	food	the drinks are amazing and half off till 8pm.
3102	none	ambience	the drinks are amazing and half off till 8pm.
3102	none	service	the drinks are amazing and half off till 8pm.
984	none	price	i've been back to nha trang literally a hundred times for the beef cubes - they're that good.
984	none	anecdotes	i've been back to nha trang literally a hundred times for the beef cubes - they're that good.
984	positive	food	i've been back to nha trang literally a hundred times for the beef cubes - they're that good.
984	none	ambience	i've been back to nha trang literally a hundred times for the beef cubes - they're that good.
984	none	service	i've been back to nha trang literally a hundred times for the beef cubes - they're that good.
2138	none	price	With so many poor experiences to be had in the theater district, is truly an excellent find!
2138	positive	anecdotes	With so many poor experiences to be had in the theater district, is truly an excellent find!
2138	none	food	With so many poor experiences to be had in the theater district, is truly an excellent find!
2138	none	ambience	With so many poor experiences to be had in the theater district, is truly an excellent find!
2138	none	service	With so many poor experiences to be had in the theater district, is truly an excellent find!
1472	none	price	This has got to be one of the most overrated restaurants in Brooklyn.
1472	negative	anecdotes	This has got to be one of the most overrated restaurants in Brooklyn.
1472	none	food	This has got to be one of the most overrated restaurants in Brooklyn.
1472	none	ambience	This has got to be one of the most overrated restaurants in Brooklyn.
1472	none	service	This has got to be one of the most overrated restaurants in Brooklyn.
1969	none	price	The service, wine selection, ambiance are all outstanding and deserve recognition.
1969	none	anecdotes	The service, wine selection, ambiance are all outstanding and deserve recognition.
1969	positive	food	The service, wine selection, ambiance are all outstanding and deserve recognition.
1969	positive	ambience	The service, wine selection, ambiance are all outstanding and deserve recognition.
1969	positive	service	The service, wine selection, ambiance are all outstanding and deserve recognition.
1674	none	price	Went there last night for 2 year anniversery, and wasn't all that impressed.
1674	negative	anecdotes	Went there last night for 2 year anniversery, and wasn't all that impressed.
1674	none	food	Went there last night for 2 year anniversery, and wasn't all that impressed.
1674	none	ambience	Went there last night for 2 year anniversery, and wasn't all that impressed.
1674	none	service	Went there last night for 2 year anniversery, and wasn't all that impressed.
1330	none	price	It was rather pathetic that it took them over an hour to seat us.
1330	none	anecdotes	It was rather pathetic that it took them over an hour to seat us.
1330	none	food	It was rather pathetic that it took them over an hour to seat us.
1330	none	ambience	It was rather pathetic that it took them over an hour to seat us.
1330	negative	service	It was rather pathetic that it took them over an hour to seat us.
763	none	price	We were seated promptly as we had reservations, however after that the service was slow.
763	none	anecdotes	We were seated promptly as we had reservations, however after that the service was slow.
763	none	food	We were seated promptly as we had reservations, however after that the service was slow.
763	none	ambience	We were seated promptly as we had reservations, however after that the service was slow.
763	conflict	service	We were seated promptly as we had reservations, however after that the service was slow.
332	none	price	At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.
332	neutral	anecdotes	At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.
332	none	food	At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.
332	none	ambience	At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.
332	none	service	At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.
754	none	price	It's really also the service, is good and the waiters are friendly.
754	none	anecdotes	It's really also the service, is good and the waiters are friendly.
754	none	food	It's really also the service, is good and the waiters are friendly.
754	none	ambience	It's really also the service, is good and the waiters are friendly.
754	positive	service	It's really also the service, is good and the waiters are friendly.
2248	none	price	Suan was a recommendation that I am glad we heeded.
2248	positive	anecdotes	Suan was a recommendation that I am glad we heeded.
2248	none	food	Suan was a recommendation that I am glad we heeded.
2248	none	ambience	Suan was a recommendation that I am glad we heeded.
2248	none	service	Suan was a recommendation that I am glad we heeded.
691	none	price	The food was pretty good, but a little flavorless and the portions very small, including dessert.
691	none	anecdotes	The food was pretty good, but a little flavorless and the portions very small, including dessert.
691	conflict	food	The food was pretty good, but a little flavorless and the portions very small, including dessert.
691	none	ambience	The food was pretty good, but a little flavorless and the portions very small, including dessert.
691	none	service	The food was pretty good, but a little flavorless and the portions very small, including dessert.
3363	none	price	We visit at least once a month.
3363	neutral	anecdotes	We visit at least once a month.
3363	none	food	We visit at least once a month.
3363	none	ambience	We visit at least once a month.
3363	none	service	We visit at least once a month.
999	none	price	It is set far from the small street it's on, and there is no traffic noise.
999	none	anecdotes	It is set far from the small street it's on, and there is no traffic noise.
999	none	food	It is set far from the small street it's on, and there is no traffic noise.
999	positive	ambience	It is set far from the small street it's on, and there is no traffic noise.
999	none	service	It is set far from the small street it's on, and there is no traffic noise.
2503	none	price	Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.
2503	none	anecdotes	Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.
2503	none	food	Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.
2503	neutral	ambience	Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.
2503	none	service	Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.
1310	none	price	I'll keep this short.
1310	neutral	anecdotes	I'll keep this short.
1310	none	food	I'll keep this short.
1310	none	ambience	I'll keep this short.
1310	none	service	I'll keep this short.
940	none	price	I felt as though I were eating in Paris.
940	none	anecdotes	I felt as though I were eating in Paris.
940	none	food	I felt as though I were eating in Paris.
940	positive	ambience	I felt as though I were eating in Paris.
940	none	service	I felt as though I were eating in Paris.
247	none	price	Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.
247	neutral	anecdotes	Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.
247	positive	food	Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.
247	none	ambience	Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.
247	none	service	Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.
2823	none	price	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
2823	none	anecdotes	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
2823	positive	food	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
2823	positive	ambience	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
2823	positive	service	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
3628	none	price	However, it's not worth a special trip.
3628	negative	anecdotes	However, it's not worth a special trip.
3628	none	food	However, it's not worth a special trip.
3628	none	ambience	However, it's not worth a special trip.
3628	none	service	However, it's not worth a special trip.
349	positive	price	Nice value.
349	none	anecdotes	Nice value.
349	none	food	Nice value.
349	none	ambience	Nice value.
349	none	service	Nice value.
987	none	price	Gigino's in Wagner Park is so enjoyable.
987	positive	anecdotes	Gigino's in Wagner Park is so enjoyable.
987	none	food	Gigino's in Wagner Park is so enjoyable.
987	none	ambience	Gigino's in Wagner Park is so enjoyable.
987	none	service	Gigino's in Wagner Park is so enjoyable.
1611	none	price	And it was quick which is very important.
1611	none	anecdotes	And it was quick which is very important.
1611	none	food	And it was quick which is very important.
1611	none	ambience	And it was quick which is very important.
1611	positive	service	And it was quick which is very important.
2649	none	price	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
2649	positive	anecdotes	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
2649	none	food	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
2649	none	ambience	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
2649	none	service	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
2396	none	price	All the NYU students love this place so it makes for a fun young atmosphere.
2396	none	anecdotes	All the NYU students love this place so it makes for a fun young atmosphere.
2396	none	food	All the NYU students love this place so it makes for a fun young atmosphere.
2396	positive	ambience	All the NYU students love this place so it makes for a fun young atmosphere.
2396	none	service	All the NYU students love this place so it makes for a fun young atmosphere.
139	none	price	The food here does a great service to the name (Cantonese that is...).
139	none	anecdotes	The food here does a great service to the name (Cantonese that is...).
139	positive	food	The food here does a great service to the name (Cantonese that is...).
139	none	ambience	The food here does a great service to the name (Cantonese that is...).
139	none	service	The food here does a great service to the name (Cantonese that is...).
841	none	price	But, nothing stands out about the cooking.
841	none	anecdotes	But, nothing stands out about the cooking.
841	neutral	food	But, nothing stands out about the cooking.
841	none	ambience	But, nothing stands out about the cooking.
841	none	service	But, nothing stands out about the cooking.
3477	none	price	Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.
3477	none	anecdotes	Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.
3477	positive	food	Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.
3477	positive	ambience	Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.
3477	none	service	Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.
442	none	price	If that's a problem, go to McDonald's and destroy your insides.
442	negative	anecdotes	If that's a problem, go to McDonald's and destroy your insides.
442	none	food	If that's a problem, go to McDonald's and destroy your insides.
442	none	ambience	If that's a problem, go to McDonald's and destroy your insides.
442	none	service	If that's a problem, go to McDonald's and destroy your insides.
90	positive	price	The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).
90	none	anecdotes	The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).
90	positive	food	The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).
90	none	ambience	The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).
90	none	service	The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).
298	none	price	I've been here 3 times for lunch and it is one of my favorites in the city.
298	positive	anecdotes	I've been here 3 times for lunch and it is one of my favorites in the city.
298	none	food	I've been here 3 times for lunch and it is one of my favorites in the city.
298	none	ambience	I've been here 3 times for lunch and it is one of my favorites in the city.
298	none	service	I've been here 3 times for lunch and it is one of my favorites in the city.
1104	none	price	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.
1104	none	anecdotes	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.
1104	negative	food	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.
1104	none	ambience	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.
1104	none	service	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.
2563	none	price	I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.
2563	none	anecdotes	I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.
2563	positive	food	I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.
2563	none	ambience	I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.
2563	none	service	I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.
1280	none	price	Always busy but fast moving.
1280	none	anecdotes	Always busy but fast moving.
1280	none	food	Always busy but fast moving.
1280	conflict	ambience	Always busy but fast moving.
1280	none	service	Always busy but fast moving.
2790	none	price	Too bad the food wasn't of the same heritage.
2790	none	anecdotes	Too bad the food wasn't of the same heritage.
2790	negative	food	Too bad the food wasn't of the same heritage.
2790	none	ambience	Too bad the food wasn't of the same heritage.
2790	none	service	Too bad the food wasn't of the same heritage.
323	none	price	The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.
323	none	anecdotes	The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.
323	conflict	food	The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.
323	none	ambience	The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.
323	negative	service	The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.
24	none	price	Sexy.
24	positive	anecdotes	Sexy.
24	none	food	Sexy.
24	none	ambience	Sexy.
24	none	service	Sexy.
1891	none	price	The food was really good, I had the onion soup and it was one of the best ever.
1891	none	anecdotes	The food was really good, I had the onion soup and it was one of the best ever.
1891	positive	food	The food was really good, I had the onion soup and it was one of the best ever.
1891	none	ambience	The food was really good, I had the onion soup and it was one of the best ever.
1891	none	service	The food was really good, I had the onion soup and it was one of the best ever.
2417	none	price	I will have to say, this Bengali Fast Food joint is clearly my favorite.
2417	positive	anecdotes	I will have to say, this Bengali Fast Food joint is clearly my favorite.
2417	none	food	I will have to say, this Bengali Fast Food joint is clearly my favorite.
2417	none	ambience	I will have to say, this Bengali Fast Food joint is clearly my favorite.
2417	none	service	I will have to say, this Bengali Fast Food joint is clearly my favorite.
2980	none	price	I'm not picky - but it was actually gross.
2980	none	anecdotes	I'm not picky - but it was actually gross.
2980	negative	food	I'm not picky - but it was actually gross.
2980	none	ambience	I'm not picky - but it was actually gross.
2980	none	service	I'm not picky - but it was actually gross.
3451	positive	price	overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.
3451	positive	anecdotes	overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.
3451	none	food	overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.
3451	none	ambience	overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.
3451	none	service	overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.
1551	none	price	Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.
1551	none	anecdotes	Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.
1551	none	food	Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.
1551	negative	ambience	Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.
1551	positive	service	Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.
3146	none	price	Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.
3146	none	anecdotes	Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.
3146	conflict	food	Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.
3146	none	ambience	Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.
3146	none	service	Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.
1785	negative	price	It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.
1785	none	anecdotes	It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.
1785	neutral	food	It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.
